time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-0.49367688986994407,-6.419343246918049,22.697124976734685,5.9566182944259864,0.20422003617567253,0.0,-1.5805763771270371,-5.922683165165281,4.78708776721057,-0.112453114460146,0.16558175249436485,0.0,439.0753555011821,442.15020917099463,440.70022728584763,437.95117804660384
3.840000000000003,-0.5922428555160287,-6.781094020275303,22.983360110435935,5.949358431704098,0.21445631836483425,0.0,-1.705737682130511,-6.136273432663273,4.753099375159772,-0.14949745413318105,0.17911217002989543,0.0,452.3025159917888,453.4182843947701,452.799689747544,449.79490361760696
3.900000000000003,-0.6988583937649044,-7.156356518621013,23.26897282758168,5.941742663831718,0.22492752188882026,0.0,-1.8489347742491835,-6.3730923792076695,4.765878467238786,-0.10123731812798561,0.1632560637727011,0.0,469.8163468731961,468.6124175145234,468.7018494931677,472.4231057588804
3.960000000000003,-0.8141771512261049,-7.5458698973212135,23.554872937817446,5.936052999444618,0.23473070987977263,0.0,-1.9957589030525837,-6.611161677075207,4.762840531237267,-0.08438401919911839,0.1636456542169994,0.0,467.9684201415256,468.022716941328,466.8786496928213,468.18475003686154
4.020000000000002,-0.9388846946603316,-7.950369702055104,23.84201478518778,5.930923569078242,0.24434183658588626,0.0,-2.161870628922897,-6.87250421642026,4.806911612198345,-0.08779916570467916,0.15217956546223446,0.0,486.1767738742272,485.33861951223867,485.86154153476707,485.6000325655953
4.080000000000001,-1.073039469794327,-8.369715127543731,24.129011941488475,5.925716458249763,0.2536548781155954,0.0,-2.3106143584407297,-7.106174064520967,4.758575230888167,-0.08483192249274554,0.16068307187764097,0.0,459.23367338144106,459.92970025843033,458.57781226181766,458.80754696816535
4.14,-1.2154679819316483,-8.802124679154387,24.410066977472102,5.920172771919505,0.2632913410730593,0.0,-2.437709591995013,-7.308148696849739,4.609470456859557,-0.11518048964768082,0.16045677972976724,0.0,426.22904968846916,426.23542829077843,427.82495296879046,425.224114895129
4.199999999999998,-1.367178603715144,-9.248782769972507,24.687287319353192,5.91329731186973,0.27245604202326756,0.0,-2.619919338722015,-7.580926970226899,4.629369849326997,-0.11343838572183994,0.12921194610896145,0.0,486.48777965047594,484.1612100872084,485.5578064368112,485.6780251490138
4.259999999999997,-1.527834572720076,-9.709198711739997,24.958379905341932,5.9061413342495115,0.2799350763497177,0.0,-2.735871639231255,-7.767155382041837,4.4069278906313025,-0.13466173971669965,0.11347464052540276,0.0,405.20538136068006,403.8033205073712,405.0531804464653,403.1245898116573
4.319999999999996,-1.6968546132985929,-10.182624362803546,25.220249526022787,5.897683674051985,0.2863110646151794,0.0,-2.898511881148907,-8.014429001045883,4.320810185820732,-0.1581313120194376,0.08520698951464456,0.0,455.6336426804731,453.37667271123775,456.0672278299492,454.1697818396258
